Progress;Duration (in seconds);Finished;Q4;q1;Q2;Q3;QID5;Q6;Q7;Q8;Q9;Q10;Q18;CHV1;CHV2;CHV3;CHV4;CHV5;CEV1;CEV2;CEV3;CEV4;CEV5;CEV6;CEV7;CEV8;CRV1;CRV2;CRV3;CRV4;CRV5;CRV6;PRHV1;PRHV2;PRHV3;PRHV4;PRHV5;PRHV6;Ambidestreza1;Ambidestreza2;Ambidestreza3;Ambidestreza4;Ambidestreza5;Ambidestreza6;Ambidestreza7;Ambidestreza8;VCV1;VCV2;VCV3;VCV4;VCV5;VCV6;VCV7;VCV8;VCV9;VCV10;VCV11;CEV;CHV;CRV
100.000000000000;429.000000000000;1.000000000000;1.000000000000;2.000000000000;58.000000000000;33.000000000000;1.000000000000;1.000000000000;gerente general;ingeniero civil de minas;1.000000000000;chilena;1.000000000000;4.000000000000;4.000000000000;3.000000000000;5.000000000000;7.000000000000;6.000000000000;4.000000000000;7.000000000000;5.000000000000;4.000000000000;5.000000000000;6.000000000000;5.000000000000;5.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;7.000000000000;5.000000000000;5.000000000000;5.000000000000;7.000000000000;5.000000000000;5.000000000000;3.000000000000;5.000000000000;2.000000000000;4.000000000000;36.000000000000;-714.000000000000;-902.000000000000
100.000000000000;150388.000000000000;1.000000000000;1.000000000000;2.000000000000;40.000000000000;7.000000000000;1.000000000000;2.000000000000;ITO;INGENIERO CIVIL;1.000000000000;Chileno;1.000000000000;5.000000000000;6.000000000000;6.000000000000;5.000000000000;3.000000000000;6.000000000000;5.000000000000;5.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;44.000000000000;-292.000000000000;-116.000000000000
100.000000000000;510.000000000000;1.000000000000;1.000000000000;1.000000000000;37.000000000000;6.000000000000;1.000000000000;2.000000000000;Jefe de Personas;Profesor de Estado;1.000000000000;Chilena;1.000000000000;7.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;4.000000000000;3.000000000000;6.000000000000;6.000000000000;7.000000000000;5.000000000000;7.000000000000;6.000000000000;6.000000000000;4.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;6.000000000000;6.000000000000;2.000000000000;5.000000000000;748.000000000000;423.000000000000;419.000000000000
100.000000000000;397.000000000000;1.000000000000;1.000000000000;2.000000000000;31.000000000000;2.000000000000;1.000000000000;2.000000000000;Generalista;Ingeniería comercial;1.000000000000;Chilena;1.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;6.000000000000;5.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;2.000000000000;6.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;5.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;-1570.000000000000;-691.000000000000;-1709.000000000000
100.000000000000;505.000000000000;1.000000000000;1.000000000000;2.000000000000;56.000000000000;30.000000000000;1.000000000000;1.000000000000;SUPERINTENDENTE DE ADMINISTRACION Y FINANZAS;INGENIERO COMERCIAL;1.000000000000;CHILENA;1.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;6.000000000000;5.000000000000;5.000000000000;6.000000000000;5.000000000000;5.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;3.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;6.000000000000;5.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;2.000000000000;6.000000000000;146.000000000000;576.000000000000;42.000000000000
100.000000000000;547.000000000000;1.000000000000;1.000000000000;1.000000000000;34.000000000000;8.000000000000;1.000000000000;2.000000000000;Jefe de proyectos;Ingeniera metalurgista;1.000000000000;Chilena;1.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;7.000000000000;6.000000000000;7.000000000000;7.000000000000;3.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;2.000000000000;5.000000000000;953.000000000000;1224.000000000000;1337.000000000000
100.000000000000;715.000000000000;1.000000000000;1.000000000000;1.000000000000;29.000000000000;5.000000000000;1.000000000000;2.000000000000;ASISTENTE TECNICO;INGENIERA EN MINAS;1.000000000000;CHILENA;1.000000000000;5.000000000000;6.000000000000;5.000000000000;5.000000000000;6.000000000000;5.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;4.000000000000;4.000000000000;6.000000000000;5.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;-467.000000000000;-49.000000000000;-103.000000000000
100.000000000000;817.000000000000;1.000000000000;1.000000000000;1.000000000000;39.000000000000;9.000000000000;1.000000000000;2.000000000000;JEFE LABORATORIO;QUIMICO LABORATORISTA;1.000000000000;CHILENA;1.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;7.000000000000;5.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;3.000000000000;1.000000000000;4.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;2.000000000000;1.000000000000;4.000000000000;3.000000000000;2.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;2.000000000000;1.000000000000;-1957.000000000000;-1707.000000000000;-1846.000000000000
100.000000000000;1037.000000000000;1.000000000000;1.000000000000;2.000000000000;42.000000000000;18.000000000000;1.000000000000;2.000000000000;Planificador de Mantenimiento planta;Tecnico Mecanico superior;1.000000000000;Chilena;1.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;7.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;7.000000000000;4.000000000000;7.000000000000;6.000000000000;3.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;7.000000000000;6.000000000000;6.000000000000;4.000000000000;5.000000000000;5.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;5.000000000000;5.000000000000;6.000000000000;6.000000000000;7.000000000000;5.000000000000;6.000000000000;2.000000000000;2.000000000000;4.000000000000;777.000000000000;1051.000000000000;1192.000000000000
100.000000000000;495.000000000000;1.000000000000;1.000000000000;2.000000000000;27.000000000000;4.000000000000;1.000000000000;2.000000000000;Encargado de Compras y Contratos;Ingeniero Comercial;1.000000000000;Chilena;1.000000000000;6.000000000000;6.000000000000;7.000000000000;6.000000000000;6.000000000000;4.000000000000;2.000000000000;4.000000000000;5.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;6.000000000000;6.000000000000;3.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;2.000000000000;5.000000000000;-467.000000000000;605.000000000000;207.000000000000
100.000000000000;653.000000000000;1.000000000000;1.000000000000;2.000000000000;27.000000000000;3.000000000000;1.000000000000;2.000000000000;Jefe de turno mina;Ingeniero civil en minas;1.000000000000;Chileno;1.000000000000;6.000000000000;4.000000000000;4.000000000000;4.000000000000;6.000000000000;6.000000000000;1.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;1.000000000000;5.000000000000;5.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;1.000000000000;1.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;2.000000000000;2.000000000000;3.000000000000;2.000000000000;6.000000000000;2.000000000000;6.000000000000;-803.000000000000;-557.000000000000;-1087.000000000000
100.000000000000;587.000000000000;1.000000000000;1.000000000000;2.000000000000;46.000000000000;17.000000000000;1.000000000000;2.000000000000;Jefe de turno planta;Ingeniero Civil industrial e Ingeniero Metalurgico;1.000000000000;Chilena;1.000000000000;5.000000000000;3.000000000000;4.000000000000;2.000000000000;7.000000000000;6.000000000000;3.000000000000;3.000000000000;5.000000000000;6.000000000000;5.000000000000;7.000000000000;4.000000000000;6.000000000000;6.000000000000;3.000000000000;5.000000000000;5.000000000000;4.000000000000;3.000000000000;7.000000000000;4.000000000000;1.000000000000;2.000000000000;1.000000000000;6.000000000000;5.000000000000;5.000000000000;6.000000000000;5.000000000000;6.000000000000;4.000000000000;4.000000000000;5.000000000000;3.000000000000;1.000000000000;3.000000000000;6.000000000000;2.000000000000;4.000000000000;4.000000000000;1.000000000000;2.000000000000;4.000000000000;-235.000000000000;-1076.000000000000;-129.000000000000
100.000000000000;757.000000000000;1.000000000000;1.000000000000;2.000000000000;49.000000000000;21.000000000000;1.000000000000;1.000000000000;Superintendente RRHH;Psicòlogo;1.000000000000;Chileno;1.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;3.000000000000;5.000000000000;6.000000000000;6.000000000000;4.000000000000;7.000000000000;5.000000000000;6.000000000000;7.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;6.000000000000;174.000000000000;725.000000000000;1014.000000000000
100.000000000000;560.000000000000;1.000000000000;1.000000000000;1.000000000000;36.000000000000;7.000000000000;1.000000000000;2.000000000000;Jefe de área legal;Abogado;1.000000000000;Chilena;1.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;6.000000000000;4.000000000000;5.000000000000;4.000000000000;5.000000000000;6.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;7.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;2.000000000000;2.000000000000;3.000000000000;-270.000000000000;-517.000000000000;-255.000000000000
100.000000000000;547.000000000000;1.000000000000;1.000000000000;2.000000000000;27.000000000000;6.000000000000;1.000000000000;2.000000000000;Ore control;Tecnico  superior en geologia;1.000000000000;Chilena;1.000000000000;7.000000000000;7.000000000000;5.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;4.000000000000;7.000000000000;7.000000000000;3.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;7.000000000000;5.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;2.000000000000;7.000000000000;884.000000000000;892.000000000000;1337.000000000000
100.000000000000;918.000000000000;1.000000000000;1.000000000000;2.000000000000;42.000000000000;16.000000000000;1.000000000000;2.000000000000;Jefe de Metalurgia;Ingeniero Civil Metalurgico;1.000000000000;Chileno;1.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;5.000000000000;3.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;2.000000000000;5.000000000000;6.000000000000;3.000000000000;4.000000000000;6.000000000000;5.000000000000;4.000000000000;5.000000000000;4.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;4.000000000000;2.000000000000;2.000000000000;6.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;-631.000000000000;-209.000000000000;-121.000000000000
100.000000000000;1065.000000000000;1.000000000000;1.000000000000;2.000000000000;35.000000000000;10.000000000000;1.000000000000;2.000000000000;jefe de medio ambiente;Ingeniero Ambiental;1.000000000000;chilena;1.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;3.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;4.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;7.000000000000;6.000000000000;5.000000000000;2.000000000000;6.000000000000;542.000000000000;439.000000000000;683.000000000000
